date,business_id,sector,production_units,operating_hours,machine_hours,electricity_kwh,peak_load_kw,water_litres,fuel_litres,revenue_inr,temperature_c,maintenance_hours,is_anomaly,energy_cost_inr,energy_intensity,estimated_co2e_kg,water_intensity
2026-02-23,MSME_015,Packaging,910.64,8.11,6.04,1515.86,249.21,864.34,11.19,141759.16,24.75,0.0,0,12126.88,1.6646095054027936,1061.1019999999999,0.949156637090398
2026-02-24,MSME_015,Packaging,874.5,7.63,7.18,1505.2,248.21,851.83,22.25,82003.78,25.25,0.0,0,12041.6,1.7212121212121212,1053.6399999999999,0.9740766152086907
2026-02-25,MSME_015,Packaging,1052.89,8.6,6.83,1527.44,220.95,1003.36,10.65,177397.42,24.7,0.0,0,12219.52,1.4507118502407659,1069.208,0.9529580487990198
2026-02-26,MSME_015,Packaging,1032.46,8.2,6.28,1518.74,251.21,981.3,15.79,103484.96,23.02,0.0,0,12149.92,1.4709916122658504,1063.118,0.9504484435232357
2026-02-27,MSME_015,Packaging,1000.28,7.39,5.8,1579.67,274.32,1078.1,15.93,130952.27,25.71,0.0,0,12637.36,1.5792278162114608,1105.769,1.07779821649938
2026-02-28,MSME_015,Packaging,692.0,5.49,5.15,1133.65,265.2,709.69,16.21,95640.21,21.63,0.0,0,9069.2,1.6382225433526012,793.5550000000001,1.025563583815029
2026-03-01,MSME_015,Packaging,683.72,5.91,4.35,1092.18,258.41,697.34,15.39,64388.04,26.05,0.0,0,8737.44,1.5974082957935998,764.526,1.0199204352658984
2026-03-02,MSME_015,Packaging,651.89,8.57,6.62,1236.0,172.96,631.3,20.85,93457.27,26.27,4.75,0,9888.0,1.8960254030587984,865.1999999999999,0.9684149166270383
2026-03-03,MSME_015,Packaging,1018.87,8.29,6.84,1657.63,232.51,1039.21,13.72,99580.31,27.88,0.0,0,13261.04,1.6269298340318197,1160.341,1.0199632926673667
2026-03-04,MSME_015,Packaging,1040.88,7.72,7.22,1712.44,256.24,1098.31,12.91,110062.22,25.95,0.0,0,13699.52,1.645184843593882,1198.7079999999999,1.0551744677580508
2026-03-05,MSME_015,Packaging,839.17,8.6,7.31,1346.0,212.59,820.64,11.45,150321.81,24.94,0.0,0,10768.0,1.603965823373095,942.1999999999999,0.9779186577213199
2026-03-06,MSME_015,Packaging,1056.3,8.43,7.71,1666.07,250.17,1091.03,17.37,129099.6,24.53,0.0,0,13328.56,1.5772697150430748,1166.2489999999998,1.0328789169743444
2026-03-07,MSME_015,Packaging,675.69,5.67,4.2,1132.25,269.53,638.66,13.64,54204.55,26.63,0.0,0,9058.0,1.675694475277124,792.5749999999999,0.9451967618286491
2026-03-08,MSME_015,Packaging,648.75,5.52,5.08,1097.08,253.26,661.71,11.34,52517.47,27.46,0.0,0,8776.64,1.691067437379576,767.9559999999999,1.0199768786127168
2026-03-09,MSME_015,Packaging,902.19,7.48,6.41,1602.81,295.13,858.86,12.54,90901.08,26.57,0.0,0,12822.48,1.776576995976457,1121.9669999999999,0.9519724226604152
2026-03-10,MSME_015,Packaging,1018.47,8.1,7.08,1629.96,275.94,967.63,24.28,162671.36,25.34,0.0,0,13039.68,1.600400600901352,1140.972,0.9500819857236835
2026-03-11,MSME_015,Packaging,936.86,7.91,6.92,1776.94,305.02,896.45,16.33,157216.92,27.45,0.0,0,14215.52,1.8966974788122024,1243.858,0.9568665542343574
2026-03-12,MSME_015,Packaging,1033.35,7.43,6.89,1544.87,264.0,1067.12,10.09,144660.12,24.89,0.0,0,12358.96,1.4950113707843422,1081.4089999999999,1.032680118062612
2026-03-13,MSME_015,Packaging,1004.83,8.34,7.98,1670.53,242.47,930.27,21.37,149755.19,24.96,0.0,0,13364.24,1.662500124399152,1169.3709999999999,0.9257983937581481
2026-03-14,MSME_015,Packaging,652.51,5.62,4.41,1008.62,221.45,660.23,14.96,74287.27,24.21,0.0,0,8068.96,1.5457540880599532,706.034,1.0118312363028918
2026-03-15,MSME_015,Packaging,675.74,5.94,5.05,1088.64,238.12,695.05,11.81,105889.65,25.45,0.0,0,8709.12,1.6110338295794242,762.048,1.028576079557226
2026-03-16,MSME_015,Packaging,879.0,7.54,6.63,1367.09,236.51,904.31,21.63,91846.54,25.74,0.0,0,10936.72,1.5552787258248009,956.9629999999999,1.0287940841865757
2026-03-17,MSME_015,Packaging,965.9,8.18,7.62,1532.45,247.46,966.6,20.39,92486.69,27.54,0.0,0,12259.6,1.5865514028367327,1072.715,1.0007247127031784
2026-03-18,MSME_015,Packaging,1018.63,7.85,6.82,1665.82,268.22,1032.64,16.75,125846.36,27.3,0.0,0,13326.56,1.6353533667769455,1166.0739999999998,1.013753767314923
2026-03-19,MSME_015,Packaging,821.99,7.73,6.82,1388.36,225.58,872.52,21.18,81432.45,24.26,0.0,0,11106.88,1.6890229808148516,971.8519999999999,1.0614727673086046
2026-03-20,MSME_015,Packaging,984.03,8.24,6.13,1589.35,241.41,912.07,22.41,119391.73,26.37,0.0,0,12714.8,1.6151438472404296,1112.5449999999998,0.9268721482068637
2026-03-21,MSME_015,Packaging,632.3,5.29,4.87,1068.1,232.98,677.97,15.78,74934.95,26.92,0.0,0,8544.8,1.6892297959829194,747.6699999999998,1.0722283726079394
2026-03-22,MSME_015,Packaging,818.67,5.44,5.12,1304.89,280.44,873.99,13.57,134429.92,27.9,0.0,0,10439.12,1.5939145198920202,913.423,1.0675730147678553
2026-03-23,MSME_015,Packaging,905.64,7.74,7.23,1395.84,245.63,906.51,16.52,91730.54,27.78,0.0,0,11166.72,1.5412746786802702,977.0879999999999,1.0009606466145489
2026-03-24,MSME_015,Packaging,939.29,7.84,7.34,1423.87,231.81,892.96,20.66,159062.76,25.18,0.0,0,11390.96,1.5159003076792044,996.7089999999998,0.950675510225809
2026-03-25,MSME_015,Packaging,988.36,8.53,6.14,1645.2,231.93,979.18,13.08,169261.41,26.54,0.0,0,13161.6,1.6645756606904367,1151.6399999999999,0.9907118863571978
2026-03-26,MSME_015,Packaging,929.74,8.07,5.96,1519.92,255.36,993.2,13.72,150121.55,24.84,0.0,0,12159.36,1.6347796158065697,1063.944,1.0682556413621012
2026-03-27,MSME_015,Packaging,1008.51,8.42,7.39,1738.23,240.2,1047.48,12.46,120417.68,27.62,0.0,0,13905.84,1.7235624832673946,1216.761,1.038641163696939
2026-03-28,MSME_015,Packaging,714.94,5.34,4.06,1044.27,237.6,724.05,7.29,79876.56,29.77,0.0,0,8354.16,1.4606400537108009,730.9889999999999,1.0127423280275267
2026-03-29,MSME_015,Packaging,679.06,5.45,4.86,1144.66,272.48,701.85,8.41,101281.7,25.92,0.0,0,9157.28,1.6856536977586667,801.2620000000001,1.033561099166495
2026-03-30,MSME_015,Packaging,1058.94,8.61,7.88,1776.33,261.79,1081.54,11.55,157897.87,27.9,0.0,0,14210.64,1.6774604793472716,1243.4309999999998,1.0213420968137947
2026-03-31,MSME_015,Packaging,961.61,8.58,7.21,1645.53,264.5,1016.09,15.19,89395.99,28.34,0.0,0,13164.24,1.7112238849429602,1151.8709999999999,1.0566549848691258
2026-04-01,MSME_015,Packaging,1029.68,7.53,5.74,1694.53,310.88,1046.85,21.38,92717.95,25.83,0.0,0,13556.24,1.645686038380856,1186.1709999999998,1.0166750835210938
2026-04-02,MSME_015,Packaging,997.9,7.72,5.75,1799.96,292.28,1006.28,20.1,129738.67,27.1,0.0,0,14399.68,1.8037478705281091,1259.972,1.0083976350335704
2026-04-03,MSME_015,Packaging,880.87,7.63,7.22,1404.47,241.43,893.59,17.29,115914.37,25.55,0.0,0,11235.76,1.5944123423433652,983.1289999999999,1.0144402692792354
2026-04-04,MSME_015,Packaging,742.34,5.85,4.5,1275.38,294.8,765.25,12.41,115028.17,26.29,0.0,0,10203.04,1.7180537220141714,892.7660000000001,1.0308618692243445
2026-04-05,MSME_015,Packaging,659.97,5.39,4.21,1091.61,276.09,624.02,12.75,62658.18,26.33,0.0,0,8732.88,1.6540297286240282,764.1269999999998,0.9455278270224403
2026-04-06,MSME_015,Packaging,954.57,7.36,6.5,1436.17,250.42,1029.92,14.61,125042.92,28.7,0.0,0,11489.36,1.5045203599526489,1005.319,1.078936065453555
2026-04-07,MSME_015,Packaging,1033.63,8.04,7.01,1533.87,252.73,1041.6,23.11,120631.93,24.13,0.0,0,12270.96,1.4839642812224876,1073.7089999999998,1.0077106895117207
2026-04-08,MSME_015,Packaging,995.9,8.16,7.44,1650.98,251.84,944.97,22.56,130798.28,30.93,0.0,0,13207.84,1.6577768852294408,1155.686,0.9488603273421027
2026-04-09,MSME_015,Packaging,855.7,8.08,7.34,1320.38,213.81,881.88,23.74,120863.89,28.87,0.0,0,10563.04,1.5430407853219588,924.266,1.0305948346383078
2026-04-10,MSME_015,Packaging,1007.72,8.46,7.5,1622.11,248.95,1005.59,18.8,88683.52,28.31,0.0,0,12976.88,1.6096832453459293,1135.4769999999999,0.9978863176279125
2026-04-11,MSME_015,Packaging,719.03,5.86,5.52,1175.94,271.38,672.87,15.3,119511.36,26.47,0.0,0,9407.52,1.635453319054838,823.158,0.9358024004561701
2026-04-12,MSME_015,Packaging,723.67,5.7,4.16,1101.13,246.35,764.3,10.84,111111.89,27.09,0.0,0,8809.04,1.5215913330661768,770.791,1.0561443751986404
2026-04-13,MSME_015,Packaging,1097.55,8.0,7.21,1832.27,278.53,1074.21,11.22,186124.78,31.34,0.0,0,14658.16,1.669418249738053,1282.589,0.9787344540112068
2026-04-14,MSME_015,Packaging,1048.4,8.29,7.48,1711.46,258.63,974.41,11.54,114215.54,29.35,0.0,0,13691.68,1.6324494467760395,1198.022,0.9294257916825638
2026-04-15,MSME_015,Packaging,789.1,7.97,6.85,1507.85,223.38,847.87,18.77,132907.63,30.41,0.0,0,12062.8,1.9108478012926116,1055.495,1.0744772525662147
2026-04-16,MSME_015,Packaging,916.48,7.64,7.3,1610.07,271.93,861.07,16.38,133730.89,29.3,0.0,0,12880.56,1.7567977479050279,1127.049,0.9395404155027933
2026-04-17,MSME_015,Packaging,1107.49,7.39,6.38,1795.62,335.75,1191.19,15.54,96118.9,26.97,0.0,0,14364.96,1.621341953426216,1256.9339999999997,1.0755763031720378
2026-04-18,MSME_015,Packaging,678.41,5.53,4.08,1129.34,249.41,731.15,10.95,65061.87,30.11,0.0,0,9034.72,1.6646865464836897,790.5379999999999,1.0777405993425804
2026-04-19,MSME_015,Packaging,633.09,5.89,4.41,1072.93,244.92,654.69,8.07,99574.6,27.83,0.0,0,8583.44,1.6947511412279455,751.051,1.0341183717954794
2026-04-20,MSME_015,Packaging,968.25,7.4,5.78,1541.32,277.92,1009.2,12.65,170746.78,27.88,0.0,0,12330.56,1.5918616059901884,1078.924,1.042292796281952
2026-04-21,MSME_015,Packaging,935.52,7.8,5.88,1772.89,310.35,911.53,16.08,140944.47,29.98,0.0,0,14183.12,1.8950850863690782,1241.023,0.9743565076107406
2026-04-22,MSME_015,Packaging,960.51,8.64,6.73,1694.79,270.04,895.48,12.48,111354.1,29.81,0.0,0,13558.32,1.764468875909673,1186.3529999999998,0.9322963842125538
2026-04-23,MSME_015,Packaging,1023.78,8.13,7.71,1669.19,256.85,1069.08,13.66,136067.23,28.17,0.0,0,13353.52,1.6304186446306825,1168.433,1.0442477876106193
2026-04-24,MSME_015,Packaging,977.84,8.17,5.98,1583.1,240.14,1015.26,23.47,129829.87,28.95,0.0,0,12664.8,1.6189765196760204,1108.1699999999998,1.0382680193078622
2026-04-25,MSME_015,Packaging,637.77,5.28,4.82,1088.47,262.0,601.83,9.99,68639.43,29.74,0.0,0,8707.76,1.7066810919296926,761.929,0.9436473963968203
2026-04-26,MSME_015,Packaging,726.3,5.27,4.26,1051.53,262.32,769.29,7.0,129323.2,29.17,0.0,0,8412.24,1.4477901693515076,736.0709999999999,1.0591904171829822
2026-04-27,MSME_015,Packaging,1016.26,7.87,7.45,1764.03,289.15,1058.35,11.5,92812.84,32.27,0.0,0,14112.24,1.7358057977289276,1234.821,1.0414165666266506
2026-04-28,MSME_015,Packaging,935.18,8.21,6.39,1555.23,255.41,1009.59,17.54,86264.47,31.39,0.0,0,12441.84,1.6630274385679764,1088.6609999999998,1.0795675698795955
2026-04-29,MSME_015,Packaging,895.0,7.68,7.28,1536.49,245.44,933.8,12.66,146557.97,31.25,0.0,0,12291.92,1.7167486033519552,1075.543,1.0433519553072625
2026-04-30,MSME_015,Packaging,846.8,8.4,6.9,1476.06,224.63,831.8,19.16,77375.74,26.12,0.0,0,11808.48,1.743103448275862,1033.242,0.9822862541332074
2026-05-01,MSME_015,Packaging,1080.23,7.98,7.25,1858.01,270.79,1008.98,9.64,155187.82,32.23,0.0,0,14864.08,1.7200133304944316,1300.607,0.9340418244262796
2026-05-02,MSME_015,Packaging,659.68,5.39,4.64,1262.34,294.21,670.15,7.97,84798.29,31.61,0.0,0,10098.72,1.9135641523162745,883.6379999999999,1.0158713315546932
2026-05-03,MSME_015,Packaging,710.26,5.48,4.05,1145.42,285.76,730.33,10.83,112748.35,31.66,0.0,0,9163.36,1.6126770478416357,801.794,1.0282572579055558
2026-05-04,MSME_015,Packaging,998.8,8.1,7.49,1845.15,280.08,1015.07,21.05,117127.67,34.66,0.0,0,14761.2,1.8473668402082501,1291.605,1.0162895474569484
2026-05-05,MSME_015,Packaging,884.66,7.39,6.78,1429.71,260.8,835.08,20.98,152555.46,29.18,0.0,0,11437.68,1.6161124047656727,1000.7969999999999,0.9439558700517714
2026-05-06,MSME_015,Packaging,936.52,7.48,6.07,1555.42,282.34,928.98,13.6,103034.24,32.87,0.0,0,12443.36,1.6608508093794048,1088.7939999999999,0.9919489172681843
2026-05-07,MSME_015,Packaging,959.75,7.73,6.83,1743.41,291.98,989.1,10.62,90161.69,28.87,0.0,0,13947.28,1.8165251367543631,1220.387,1.030580880437614
2026-05-08,MSME_015,Packaging,870.87,8.05,7.61,1568.9,243.95,876.08,10.68,81839.99,31.26,0.0,0,12551.2,1.8015318015318016,1098.23,1.0059825232239026
2026-05-09,MSME_015,Packaging,675.79,5.26,4.07,1194.22,287.57,728.1,7.05,108117.25,30.56,0.0,0,9553.76,1.767146598795484,835.954,1.07740570295506
2026-05-10,MSME_015,Packaging,673.6,5.53,4.84,1094.29,241.4,668.08,10.94,60548.07,33.44,0.0,0,8754.32,1.6245397862232778,766.0029999999999,0.9918052256532067
2026-05-11,MSME_015,Packaging,928.64,7.77,6.54,1676.85,286.32,922.82,22.68,154150.63,33.45,0.0,0,13414.8,1.805705117160579,1173.7949999999998,0.9937327705031014
2026-05-12,MSME_015,Packaging,928.53,8.21,7.66,1706.53,261.55,948.68,20.94,152610.05,29.04,0.0,0,13652.24,1.8378835363423907,1194.571,1.0217009681970426
2026-05-13,MSME_015,Packaging,1052.27,7.56,6.13,1957.25,342.7,1126.28,19.79,169912.14,31.86,0.0,0,15658.0,1.8600264190749523,1370.0749999999998,1.0703336596120767
2026-05-14,MSME_015,Packaging,1039.54,7.76,6.76,1842.62,309.26,991.54,17.62,155205.49,31.01,0.0,0,14740.96,1.7725340054254766,1289.8339999999998,0.9538257306116167
2026-05-15,MSME_015,Packaging,1051.77,8.47,7.19,1884.64,310.04,1054.29,20.94,164356.78,31.22,0.0,0,15077.12,1.7918746494005344,1319.248,1.0023959610941555
2026-05-16,MSME_015,Packaging,723.68,5.67,4.82,1153.19,247.48,781.23,13.35,84990.96,29.92,0.0,0,9225.52,1.5935081804112317,807.233,1.0795240990493036
2026-05-17,MSME_015,Packaging,657.94,5.32,4.07,1026.89,233.2,708.46,8.7,92231.31,29.02,0.0,0,8215.12,1.5607654193391496,718.823,1.0767851171839378
2026-05-18,MSME_015,Packaging,946.01,8.42,7.22,1935.33,265.03,903.94,15.53,96508.55,34.15,0.0,0,15482.64,2.0457817570638785,1354.7309999999998,0.9555290113212335
2026-05-19,MSME_015,Packaging,968.34,7.99,7.03,1612.4,266.07,1011.3,13.08,127877.78,30.09,0.0,0,12899.2,1.66511762397505,1128.68,1.044364582687899
2026-05-20,MSME_015,Packaging,855.54,7.98,6.83,1536.92,235.86,850.42,19.46,115358.15,27.95,0.0,0,12295.36,1.796432662412044,1075.844,0.99401547560605
2026-05-21,MSME_015,Packaging,942.16,8.21,7.32,1715.01,268.78,1015.34,18.56,167972.79,32.4,0.0,0,13720.08,1.8202959157680225,1200.5069999999998,1.0776725821516515
2026-05-22,MSME_015,Packaging,1030.28,8.35,7.14,1887.6,275.97,1018.35,15.86,85216.92,33.57,0.0,0,15100.8,1.8321233062856699,1321.32,0.9884206235198199
2026-05-23,MSME_015,Packaging,573.15,5.56,5.23,959.95,229.18,612.07,11.62,88146.39,30.82,0.0,0,7679.6,1.6748669632731399,671.965,1.067905434877432
2026-05-24,MSME_015,Packaging,694.28,5.34,3.93,1185.49,305.26,713.95,13.47,78737.44,31.9,0.0,0,9483.92,1.7075099383534023,829.843,1.0283315089013079
2026-05-25,MSME_015,Packaging,825.02,8.33,7.45,1530.99,250.68,767.29,15.98,83726.85,33.12,0.0,0,12247.92,1.8557004678674456,1071.693,0.9300259387651209
2026-05-26,MSME_015,Packaging,1097.9,7.88,6.36,1957.4,319.47,1182.89,17.66,107924.27,32.95,0.0,0,15659.2,1.7828581838054467,1370.18,1.0774114218052646
2026-05-27,MSME_015,Packaging,851.68,7.97,6.33,1605.92,246.65,845.56,14.14,81909.45,33.98,0.0,0,12847.36,1.8855908322374604,1124.144,0.9928142025173774
2026-05-28,MSME_015,Packaging,863.91,7.39,5.53,1598.83,260.8,885.21,11.0,107856.48,31.74,0.0,0,12790.64,1.850690465442002,1119.1809999999998,1.0246553460429906
2026-05-29,MSME_015,Packaging,808.96,7.49,6.45,2278.99,308.13,757.08,10.14,91676.22,32.0,0.0,1,18231.92,2.817185027689873,1595.2929999999997,0.9358682753164557
2026-05-30,MSME_015,Packaging,641.73,6.01,5.65,1064.06,231.45,638.36,17.85,89981.46,31.17,0.0,0,8512.48,1.6581116669004097,744.8419999999999,0.9947485702709863
2026-05-31,MSME_015,Packaging,688.73,5.3,4.44,1249.12,310.71,738.07,7.68,66497.16,33.77,0.0,0,9992.96,1.8136570208935285,874.3839999999999,1.0716391038578252
2026-06-01,MSME_015,Packaging,951.59,7.37,5.87,1871.47,296.88,998.32,12.56,147489.33,32.86,0.0,0,14971.76,1.9666768251032483,1310.029,1.049107283599029
2026-06-02,MSME_015,Packaging,1006.5,8.43,7.95,1840.39,261.21,1038.27,23.41,176498.68,30.63,0.0,0,14723.12,1.8285047193243915,1288.273,1.0315648286140089
2026-06-03,MSME_015,Packaging,936.53,8.57,7.07,1828.03,277.89,896.97,21.98,99589.83,32.93,0.0,0,14624.24,1.9519182514174667,1279.6209999999999,0.9577589612719294
2026-06-04,MSME_015,Packaging,919.39,7.88,6.7,1717.79,282.84,875.71,9.95,154935.71,33.84,0.0,0,13742.32,1.8684018751563536,1202.453,0.9524902380926484
2026-06-05,MSME_015,Packaging,877.2,7.59,5.81,1623.71,263.62,814.86,16.34,73273.31,31.67,0.0,0,12989.68,1.8510145918832648,1136.597,0.9289329685362516
2026-06-06,MSME_015,Packaging,624.63,5.48,4.85,1273.24,289.21,666.55,13.16,75138.83,36.38,0.0,0,10185.92,2.038390727310568,891.2679999999999,1.0671117301442454
2026-06-07,MSME_015,Packaging,603.43,5.27,4.48,1132.8,256.56,571.81,15.37,87791.65,31.97,0.0,0,9062.4,1.8772682829822847,792.9599999999999,0.9475995558722635
2026-06-08,MSME_015,Packaging,926.66,7.95,6.93,1698.88,259.79,986.26,23.23,142724.45,32.68,0.0,0,13591.04,1.8333369304815144,1189.216,1.0643170094748884
2026-06-09,MSME_015,Packaging,962.06,7.86,7.1,1774.45,272.77,938.16,18.12,92163.07,30.55,0.0,0,14195.6,1.8444275824792633,1242.115,0.9751574745857847
2026-06-10,MSME_015,Packaging,855.8,7.51,5.65,1596.91,256.67,788.18,21.21,135640.23,32.9,0.0,0,12775.28,1.8659850432344007,1117.837,0.920986211731713
2026-06-11,MSME_015,Packaging,820.46,8.21,7.2,1475.67,221.72,876.04,13.23,104693.51,30.56,0.0,0,11805.36,1.7985885966409088,1032.969,1.067742485922531
2026-06-12,MSME_015,Packaging,975.97,7.65,6.66,1673.18,253.8,975.68,14.31,154805.15,32.19,0.0,0,13385.44,1.7143764664897487,1171.2259999999999,0.9997028597190487
2026-06-13,MSME_015,Packaging,650.19,5.81,4.39,1248.22,282.81,658.14,12.35,99426.21,33.76,0.0,0,9985.76,1.9197772958673618,873.754,1.012227195127578
2026-06-14,MSME_015,Packaging,592.58,5.98,5.13,1009.03,197.33,563.34,8.13,71186.23,32.92,0.0,0,8072.24,1.702774308954065,706.3209999999999,0.9506564514495933
2026-06-15,MSME_015,Packaging,938.76,8.58,6.93,1725.21,240.75,947.64,22.83,138371.75,34.4,0.0,0,13801.68,1.8377540585453152,1207.647,1.00945928671865
2026-06-16,MSME_015,Packaging,1000.01,8.06,6.03,1814.26,287.46,1034.19,10.38,131478.92,34.63,0.0,0,14514.08,1.814241857581424,1269.982,1.034179658203418
2026-06-17,MSME_015,Packaging,917.37,7.57,6.37,1608.39,290.39,983.71,11.42,117186.82,33.21,0.0,0,12867.12,1.7532620425782401,1125.873,1.0723154234387433
2026-06-18,MSME_015,Packaging,959.27,7.44,7.1,1681.79,259.87,1023.48,12.84,155281.46,31.89,0.0,0,13454.32,1.753197744117923,1177.253,1.0669363161570777
2026-06-19,MSME_015,Packaging,945.22,8.38,6.32,1643.44,248.78,938.79,19.47,107572.82,32.86,0.0,0,13147.52,1.7386851738219673,1150.408,0.9931973508812763
2026-06-20,MSME_015,Packaging,710.87,5.6,4.96,1171.27,270.92,715.81,10.94,115660.29,33.97,0.0,0,9370.16,1.6476570962341919,819.8889999999999,1.0069492312237116
2026-06-21,MSME_015,Packaging,712.77,5.92,4.7,1241.59,262.54,765.5,7.55,82044.5,33.08,0.0,0,9932.72,1.7419223592463207,869.1129999999999,1.0739789834027806
2026-06-22,MSME_015,Packaging,889.79,7.68,6.38,1645.66,277.59,956.73,20.03,100041.39,31.53,0.0,0,13165.28,1.8494925769001676,1151.962,1.0752312343361918
2026-06-23,MSME_015,Packaging,910.29,8.23,7.18,1622.41,243.66,866.4,24.19,98592.21,33.16,0.0,0,12979.28,1.7823001461072847,1135.687,0.9517845961177207
2026-06-24,MSME_015,Packaging,733.37,8.36,6.33,2321.85,288.02,761.1,15.85,101375.6,32.5,0.0,1,18574.8,3.166000790869547,1625.2949999999998,1.0378117457763476
2026-06-25,MSME_015,Packaging,1024.6,7.4,5.43,1686.44,300.58,993.26,11.76,97653.39,32.69,0.0,0,13491.52,1.645949638883467,1180.508,0.9694124536404451
2026-06-26,MSME_015,Packaging,886.39,8.58,7.87,1703.2,244.14,825.78,23.24,108174.39,32.52,0.0,0,13625.6,1.9215018219970894,1192.24,0.9316215210009138
2026-06-27,MSME_015,Packaging,471.48,5.78,5.07,1098.76,225.69,500.87,15.0,68406.59,32.47,4.08,0,8790.08,2.3304487995249,769.132,1.0623356239925341
2026-06-28,MSME_015,Packaging,647.37,5.46,5.16,1255.36,290.57,611.1,12.33,79297.0,32.95,0.0,0,10042.88,1.9391692540587298,878.7519999999998,0.9439733073821771
2026-06-29,MSME_015,Packaging,918.47,7.46,7.13,1525.55,278.22,971.0,14.0,83682.08,32.84,0.0,0,12204.4,1.6609687850446937,1067.885,1.0571929404335472
2026-06-30,MSME_015,Packaging,751.52,7.43,5.48,1435.27,254.05,810.45,19.34,84209.26,32.89,0.0,0,11482.16,1.909822759208005,1004.689,1.0784144134553972
2026-07-01,MSME_015,Packaging,818.25,8.51,6.82,1439.49,199.82,861.88,13.43,73534.77,28.94,0.0,0,11515.92,1.7592300641613199,1007.6429999999999,1.0533211121295447
2026-07-02,MSME_015,Packaging,929.99,7.98,7.18,1687.16,275.76,895.82,10.49,101077.22,34.51,0.0,0,13497.28,1.814170044839192,1181.012,0.9632576694373058
2026-07-03,MSME_015,Packaging,872.56,7.91,7.47,1635.41,241.83,900.34,11.21,109732.48,32.57,0.0,0,13083.28,1.8742665260841664,1144.787,1.031837352159164
2026-07-04,MSME_015,Packaging,573.28,5.83,4.4,1072.13,220.26,580.23,8.96,83296.47,32.63,0.0,0,8577.04,1.870168155177226,750.491,1.0121232207647224
2026-07-05,MSME_015,Packaging,670.25,5.54,4.46,1256.22,308.26,652.4,15.26,54224.95,34.81,0.0,0,10049.76,1.8742558746736293,879.3539999999999,0.9733681462140992
2026-07-06,MSME_015,Packaging,810.43,7.38,6.23,1331.37,231.39,842.41,19.67,124151.61,32.2,0.0,0,10650.96,1.6427945658477598,931.9589999999998,1.0394605332971385
2026-07-07,MSME_015,Packaging,910.45,7.78,6.24,1665.29,250.52,947.48,11.42,85114.45,32.13,0.0,0,13322.32,1.829084518644626,1165.703,1.0406721950683728
2026-07-08,MSME_015,Packaging,982.9,7.94,6.12,1612.79,279.8,1057.05,11.6,139308.91,33.12,0.0,0,12902.32,1.6408485095126666,1128.953,1.07544002441754
2026-07-09,MSME_015,Packaging,961.53,7.41,6.61,1859.71,292.93,1011.22,19.96,92308.36,33.28,0.0,0,14877.68,1.934115420215698,1301.797,1.051678054766882
2026-07-10,MSME_015,Packaging,879.77,7.61,6.94,1698.62,291.61,890.35,17.33,129792.61,35.77,0.0,0,13588.96,1.9307546290507744,1189.0339999999999,1.012025870397945
2026-07-11,MSME_015,Packaging,611.55,5.18,4.81,1090.57,290.94,570.18,6.58,66325.16,31.99,0.0,0,8724.56,1.7832883656283216,763.3989999999999,0.9323522197694383
2026-07-12,MSME_015,Packaging,681.14,5.43,4.37,1255.61,284.84,628.31,16.06,71098.35,34.1,0.0,0,10044.88,1.8433948967906744,878.9269999999999,0.9224388525119652
2026-07-13,MSME_015,Packaging,849.33,8.25,7.77,1705.0,247.08,878.23,12.27,149554.35,34.11,0.0,0,13640.0,2.007464707475304,1193.5,1.0340268211413701
2026-07-14,MSME_015,Packaging,917.2,8.38,6.67,1673.47,266.04,950.72,11.89,85464.96,31.37,0.0,0,13387.76,1.8245420846053204,1171.4289999999999,1.0365460095944177
2026-07-15,MSME_015,Packaging,810.24,8.11,6.83,1466.5,222.66,775.24,21.34,103047.91,30.93,0.0,0,11732.0,1.809957543443918,1026.55,0.9568029225908373
2026-07-16,MSME_015,Packaging,934.36,8.6,7.04,1705.91,230.99,870.15,11.69,137009.79,31.04,0.0,0,13647.28,1.825752386660388,1194.137,0.9312791643477888
2026-07-17,MSME_015,Packaging,772.58,8.09,7.02,1411.86,240.18,712.2,17.14,63441.81,31.95,0.0,0,11294.88,1.8274612337880864,988.3019999999999,0.9218462812912579
2026-07-18,MSME_015,Packaging,634.95,5.17,4.31,1111.02,263.74,638.36,7.2,111859.58,33.62,0.0,0,8888.16,1.7497755728797542,777.7139999999999,1.0053705016143002
2026-07-19,MSME_015,Packaging,648.72,5.26,4.26,1167.21,299.63,681.98,12.11,65738.34,33.82,0.0,0,9337.68,1.799250832408435,817.047,1.0512701936120359
2026-07-20,MSME_015,Packaging,926.21,8.54,7.86,1888.21,265.08,923.08,21.89,105226.04,31.38,0.0,0,15105.68,2.0386413448354044,1321.7469999999998,0.9966206367886332
2026-07-21,MSME_015,Packaging,910.62,8.49,6.67,1660.22,271.21,893.49,11.29,129392.43,33.31,0.0,0,13281.76,1.823175418945334,1162.154,0.9811886407063319
2026-07-22,MSME_015,Packaging,890.93,8.46,7.97,1517.2,233.91,855.76,16.36,142874.36,30.97,0.0,0,12137.6,1.7029396248863549,1062.04,0.9605243958560157
2026-07-23,MSME_015,Packaging,775.82,8.36,7.43,1417.96,196.1,806.4,20.06,96722.55,32.44,0.0,0,11343.68,1.8276919904101465,992.572,1.0394163594648242
